region_id,region,anchor_county,county_name,SCH_NAME,LEA_NAME,school_level,school_type,zip5
4.0,Group 4 - Southern Corridor,Jackson,Jackson,Jackson Northview Elementary School,Jackson City,Elementary,Regular School,45640
4.0,Group 4 - Southern Corridor,Jackson,Jackson,Jackson Southview Elementary School,Jackson City,Elementary,Regular School,45640
4.0,Group 4 - Southern Corridor,Jackson,Jackson,Jackson Westview Elementary School,Jackson City,Elementary,Regular School,45640
4.0,Group 4 - Southern Corridor,Jackson,Jackson,Oak Hill Elementary,Oak Hill Union Local,Elementary,Regular School,45656
4.0,Group 4 - Southern Corridor,Jackson,Jackson,Oak Hill Middle/High School,Oak Hill Union Local,High,Regular School,45656
4.0,Group 4 - Southern Corridor,Jackson,Jackson,Wellston High School,Wellston City,High,Regular School,45692
4.0,Group 4 - Southern Corridor,Jackson,Jackson,Wellston Intermediate School,Wellston City,Elementary,Regular School,45692
4.0,Group 4 - Southern Corridor,Jackson,Jackson,Wellston Middle School,Wellston City,Middle,Regular School,45692
4.0,Group 4 - Southern Corridor,Jackson,Pike,Eastern High School,Eastern Local School District,High,Regular School,45613
4.0,Group 4 - Southern Corridor,Jackson,Pike,Eastern Intermediate Elementary School,Eastern Local School District,Elementary,Regular School,45613
4.0,Group 4 - Southern Corridor,Jackson,Pike,Eastern Middle School,Eastern Local School District,Middle,Regular School,45613
4.0,Group 4 - Southern Corridor,Jackson,Pike,Eastern Primary Elementary School,Eastern Local School District,Elementary,Regular School,45613
4.0,Group 4 - Southern Corridor,Jackson,Pike,Jasper Elementary School,Scioto Valley Local,Elementary,Regular School,45661
4.0,Group 4 - Southern Corridor,Jackson,Pike,Piketon Jr/Sr High School,Scioto Valley Local,High,Regular School,45661
4.0,Group 4 - Southern Corridor,Jackson,Pike,Vern Riffe Career Technology C,Pike County Area,High,Career and Technical School,45661
4.0,Group 4 - Southern Corridor,Jackson,Pike,Waverly High School,Waverly City,High,Regular School,45690
4.0,Group 4 - Southern Corridor,Jackson,Pike,Waverly Intermediate School,Waverly City,Elementary,Regular School,45690
4.0,Group 4 - Southern Corridor,Jackson,Pike,Waverly Junior High School,Waverly City,Middle,Regular School,45690
4.0,Group 4 - Southern Corridor,Jackson,Pike,Waverly Primary School,Waverly City,Elementary,Regular School,45690
4.0,Group 4 - Southern Corridor,Jackson,Pike,Western Elementary School,Western Local,Middle,Regular School,45646
4.0,Group 4 - Southern Corridor,Jackson,Pike,Western High School,Western Local,High,Regular School,45646
4.0,Group 4 - Southern Corridor,Jackson,Pike,Western Primary,Western Local,Elementary,Regular School,45646
4.0,Group 4 - Southern Corridor,Jackson,Ross,Adena Elementary School,Adena Local,Elementary,Regular School,45628
4.0,Group 4 - Southern Corridor,Jackson,Ross,Adena High School,Adena Local,High,Regular School,45628
4.0,Group 4 - Southern Corridor,Jackson,Ross,Adena Middle School,Adena Local,Middle,Regular School,45628
4.0,Group 4 - Southern Corridor,Jackson,Ross,Buckskin Elementary School,Greenfield Exempted Village,Elementary,Regular School,45681
4.0,Group 4 - Southern Corridor,Jackson,Ross,Chillicothe High School,Chillicothe City,High,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Chillicothe Intermediate School,Chillicothe City,Elementary,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Chillicothe Middle School,Chillicothe City,Middle,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Chillicothe Primary School,Chillicothe City,Elementary,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Huntington Elementary School,Huntington Local,Elementary,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Huntington High School,Huntington Local,High,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Huntington Middle School,Huntington Local,Middle,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Mt. Logan Early Childhood Center,Chillicothe City,Prekindergarten,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Paint Valley Elementary,Paint Valley Local,Elementary,Regular School,45612
4.0,Group 4 - Southern Corridor,Jackson,Ross,Paint Valley High School,Paint Valley Local,High,Regular School,45612
4.0,Group 4 - Southern Corridor,Jackson,Ross,Paint Valley Middle School,Paint Valley Local,Middle,Regular School,45612
4.0,Group 4 - Southern Corridor,Jackson,Ross,Pickaway-Ross Career & Technology Center,Pickaway-Ross County JVSD,Other,Career and Technical School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Rainsboro Elementary School,Greenfield Exempted Village,Elementary,Regular School,45612
4.0,Group 4 - Southern Corridor,Jackson,Ross,Southeastern Elementary School,Southeastern Local,Elementary,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Southeastern High School,Southeastern Local,High,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Southeastern Middle School,Southeastern Local,Middle,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Southern Ohio Career Academy,Southern Ohio Career Academy,High,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Unioto Elementary,Union-Scioto Local,Elementary,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Unioto High School,Union-Scioto Local,High,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Unioto Middle School,Union-Scioto Local,Middle,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Zane Trace Elementary School,Zane Trace Local,Elementary,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Zane Trace High School,Zane Trace Local,High,Regular School,45601
4.0,Group 4 - Southern Corridor,Jackson,Ross,Zane Trace Middle School,Zane Trace Local,Middle,Regular School,45601
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Anna Marie Ayers Elementary School,Martins Ferry City,Elementary,Regular School,43935
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Barnesville Elementary School,Barnesville Exempted Village,Elementary,Regular School,43713
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Barnesville High School,Barnesville Exempted Village,High,Regular School,43713
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Barnesville Middle School,Barnesville Exempted Village,Middle,Regular School,43713
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Bellaire Elementary School,Bellaire Local,Elementary,Regular School,43906
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Bellaire High School,Bellaire Local,High,Regular School,43906
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Bellaire Middle School,Bellaire Local,Middle,Regular School,43906
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Belmont Career Center,Belmont-Harrison,High,Career and Technical School,43950
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Jefferson Ave Elementary School,Shadyside Local,Elementary,Regular School,43947
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Leona Ave Middle School,Shadyside Local,Elementary,Regular School,43947
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Martins Ferry High School,Martins Ferry City,High,Regular School,43935
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Martins Ferry Middle School,Martins Ferry City,Middle,Regular School,43935
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Powhatan Elementary School,Switzerland of Ohio Local,Elementary,Regular School,43942
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Shadyside High School,Shadyside Local,High,Regular School,43947
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,St Clairsville Elementary School,St Clairsville-Richland City,Elementary,Regular School,43950
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,St Clairsville High School,St Clairsville-Richland City,High,Regular School,43950
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,St Clairsville Middle School,St Clairsville-Richland City,Middle,Regular School,43950
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,The Bridgeport School DIstrict - Middle School,Bridgeport Exempted Village,Middle,Regular School,43912
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,The Bridgeport School District - Elementary,Bridgeport Exempted Village,Elementary,Regular School,43912
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,The Bridgeport School District - High School,Bridgeport Exempted Village,High,Regular School,43912
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Union Local Elementary School,Union Local,Elementary,Regular School,43718
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Union Local High School,Union Local,High,Regular School,43718
5.0,Group 5 - Eastern Edge,Guernsey,Belmont,Union Local Middle School,Union Local,Middle,Regular School,43718
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Brook Intermediate School,Rolling Hills Local,Elementary,Regular School,43723
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Buckeye Trail Elementary,East Guernsey Local,Elementary,Regular School,43755
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Buckeye Trail High School,East Guernsey Local,High,Regular School,43755
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Buckeye Trail Middle School,East Guernsey Local,Middle,Regular School,43755
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Buffalo Campus,Mid-East Career and Technology Centers,High,Career and Technical School,43780
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Byesville Elementary School,Rolling Hills Local,Elementary,Regular School,43723
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Cambridge City Preschool,Cambridge City,Prekindergarten,Regular School,43725
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Cambridge High School,Cambridge City,High,Regular School,43725
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Cambridge Intermediate School,Cambridge City,Elementary,Regular School,43725
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Cambridge Middle School,Cambridge City,Middle,Regular School,43725
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Cambridge Primary School,Cambridge City,Elementary,Regular School,43725
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Meadowbrook High School,Rolling Hills Local,High,Regular School,43723
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Meadowbrook Middle School,Rolling Hills Local,Middle,Regular School,43723
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Preschool at Buckeye Trail High School,East Guernsey Local,Prekindergarten,Regular School,43755
5.0,Group 5 - Eastern Edge,Guernsey,Guernsey,Secrest Elementary School,Rolling Hills Local,Elementary,Regular School,43780
5.0,Group 5 - Eastern Edge,Guernsey,Harrison,Conotton Valley Elementary,Conotton Valley Union Local,Elementary,Regular School,44695
5.0,Group 5 - Eastern Edge,Guernsey,Harrison,Conotton Valley High School,Conotton Valley Union Local,High,Regular School,44695
5.0,Group 5 - Eastern Edge,Guernsey,Harrison,Harrison Career Center,Belmont-Harrison,High,Career and Technical School,43907
5.0,Group 5 - Eastern Edge,Guernsey,Harrison,Harrison Central Elementary School,Harrison Hills City,Elementary,Regular School,43907
5.0,Group 5 - Eastern Edge,Guernsey,Harrison,Harrison Central Jr./Sr. High School,Harrison Hills City,High,Regular School,43907
5.0,Group 5 - Eastern Edge,Guernsey,Harrison,Lakeland Academy Community School,Lakeland Academy Community School,Other,Regular School,43973
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Buckeye Local High School,Buckeye Local,High,Regular School,43943
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Buckeye Local Junior High,Buckeye Local,Middle,Regular School,43943
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Buckeye North Elementary School,Buckeye Local,Elementary,Regular School,43913
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Buckeye South Elementary School,Buckeye Local,Elementary,Regular School,43963
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Buckeye West Elementary School,Buckeye Local,Elementary,Regular School,43901
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Cross Creek Elementary,Indian Creek Local,Elementary,Regular School,43953
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,East Garfield Elementary School,Steubenville City,Elementary,Regular School,43952
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Edison High School,Edison Local,High,Regular School,43944
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Edison Jr. High School,Edison Local,Middle,Regular School,43944
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Harding Middle School,Steubenville City,Middle,Regular School,43952
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Hills Elementary School,Indian Creek Local,Elementary,Regular School,43938
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Indian Creek High School,Indian Creek Local,High,Regular School,43953
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Indian Creek Middle School Grades 5 & 6,Indian Creek Local,Middle,Regular School,43938
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Indian Creek Middle School Grades 7 & 8,Indian Creek Local,Middle,Regular School,43938
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Jefferson County,Jefferson County,High,Career and Technical School,43910
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,John E Gregg Elementary School,Edison Local,Elementary,Regular School,43908
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Karaffa Elementary,Toronto City,Prekindergarten,Regular School,43964
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,McKinley STEM Academy,Steubenville City,Elementary,Regular School,43952
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Pugliese Elementary West,Steubenville City,Elementary,Regular School,43952
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Stanton Elementary School,Edison Local,Elementary,Regular School,43930
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Steubenville High School,Steubenville City,High,Regular School,43952
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Toronto Elementary School,Toronto City,Elementary,Regular School,43964
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Toronto Jr. / Sr. High School,Toronto City,High,Regular School,43964
5.0,Group 5 - Eastern Edge,Guernsey,Jefferson,Wells Academy,Steubenville City,Elementary,Regular School,43952
5.0,Group 5 - Eastern Edge,Guernsey,Monroe,Beallsville Elementary School,Switzerland of Ohio Local,Elementary,Regular School,43716
5.0,Group 5 - Eastern Edge,Guernsey,Monroe,Beallsville High School,Switzerland of Ohio Local,High,Regular School,43716
5.0,Group 5 - Eastern Edge,Guernsey,Monroe,Monroe Central High School,Switzerland of Ohio Local,High,Regular School,43793
5.0,Group 5 - Eastern Edge,Guernsey,Monroe,River Elementary School,Switzerland of Ohio Local,Elementary,Regular School,43931
5.0,Group 5 - Eastern Edge,Guernsey,Monroe,River High School,Switzerland of Ohio Local,High,Regular School,43931
5.0,Group 5 - Eastern Edge,Guernsey,Monroe,Skyvue Elementary School,Switzerland of Ohio Local,Elementary,Regular School,45734
5.0,Group 5 - Eastern Edge,Guernsey,Monroe,Swiss Hills Career Center,Switzerland of Ohio Local,High,Career and Technical School,43793
5.0,Group 5 - Eastern Edge,Guernsey,Monroe,Woodsfield Elementary School,Switzerland of Ohio Local,Elementary,Regular School,43793
5.0,Group 5 - Eastern Edge,Guernsey,Noble,Caldwell Elementary School,Caldwell Exempted Village,Elementary,Regular School,43724
5.0,Group 5 - Eastern Edge,Guernsey,Noble,Caldwell High School,Caldwell Exempted Village,High,Regular School,43724
5.0,Group 5 - Eastern Edge,Guernsey,Noble,Shenandoah Elementary School,Noble Local,Elementary,Regular School,43779
5.0,Group 5 - Eastern Edge,Guernsey,Noble,Shenandoah High School,Noble Local,High,Regular School,43779
